-6.2613	3.431	-1.4076	-10.78	-8.1053	10.922	21.318	-2.5731
-6.8811	2.4244	-4.3344	-9.5894	-9.398	6.2356	22.503	-8.37
-8.1519	-0.13621	-5.7352	-10.147	-8.3895	6.9086	19.374	-9.2812
-10.959	-3.2796	-6.1218	-13.356	-8.4552	11.336	12.742	-7.6948
-14.447	-4.045	-6.8908	-17.515	-11.358	14.389	2.8027	-8.3338
-17.943	-0.73882	-7.4753	-18.577	-12.478	14.225	-7.652	-10.571
-20.971	2.7199	-6.3128	-15.257	-8.0457	13.457	-10.683	-8.0876
-20.952	2.3478	-3.3759	-11.694	-2.1166	14.162	-3.5236	0.8762
-16.063	0.43981	-0.55986	-10.253	0.49983	15.746	5.8454	10.973
-10.123	0.16621	0.27938	-8.9902	0.53372	15.616	9.8551	16.892
-8.118	0.13109	-0.57362	-8.8792	-0.59813	11.016	8.5877	15.898
-8.5293	-1.1602	-0.46707	-11.554	-1.9786	4.7907	5.2404	8.8677
-6.2037	-1.2155	2.4743	-12.551	-0.92179	4.7418	3.2167	0.96686
-0.4524	2.1433	6.0993	-8.7656	2.5035	11.031	5.0502	-3.633
5.5425	6.1956	6.834	-5.2322	3.7995	14.319	8.5027	-4.7303
10.08	7.0348	4.279	-6.3801	0.75973	11.427	9.1382	-3.5908
12.456	5.1216	0.65048	-9.6756	-3.6605	8.3545	7.1401	-2.7187
11.465	3.488	-1.8111	-10.741	-5.3835	7.2423	5.8892	-4.1285
8.3985	3.7564	-1.865	-8.4985	-3.2023	5.9279	5.9444	-4.6579
6.4621	5.5991	-0.20709	-5.0262	0.32462	5.7453	5.812	-0.35244
5.8381	7.0212	1.3908	-2.2157	2.1937	7.8228	6.5529	6.1428
5.5527	6.1956	2.1438	-0.96657	2.0041	9.2615	8.7991	9.4126
7.2752	4.216	1.7427	-3.0475	0.5241	8.0694	8.2646	8.0908
10.988	3.3908	-0.018289	-8.6762	-2.676	4.646	1.2123	4.325
13.389	3.3292	-2.5288	-14.536	-8.4304	-1.0152	-8.5255	-0.40473
13.949	2.0625	-5.0266	-17.88	-14.602	-7.2701	-12.955	-5.6294
15.291	0.27632	-6.8969	-17.808	-15.986	-9.5724	-7.9428	-8.5991
17.981	0.48292	-7.2487	-13.471	-10.727	-6.2486	2.3926	-6.5434
